1,Subject,,,,,,,,,,,,,,,,,,,0
2,Subject,,,,,,,,,,,,,,,,,,,0
3,Subject,,,,,,,,,,,,,,,,,,,0
4,Subject,,,,,,,,,,,,,,,,,,,0
5,Subject,,,,,,,,,,,,,,,,,,,0
6,Subject,,,,,,,,,,,,,,,,,,,1
7,Subject,,,,,,,,,,,,,,,,,,,0
8,Subject,,,,,,,,,,,,,,,,,,,1
