1,Subject,,,,,,,,,,,,,,,,,,,-3
2,Subject,,,,,,,,,,,,,,,,,,,2
3,Subject,,,,,,,,,,,,,,,,,,,2
4,Subject,,,,,,,,,,,,,,,,,,,-1
5,Subject,,,,,,,,,,,,,,,,,,,-1
6,Subject,,,,,,,,,,,,,,,,,,,0
7,Subject,,,,,,,,,,,,,,,,,,,0
8,Subject,,,,,,,,,,,,,,,,,,,0
