1,Subject,,,,,,,,,,,,,,,,,,,0
2,Subject,,,,,,,,,,,,,,,,,,,1
3,Subject,,,,,,,,,,,,,,,,,,,1
4,Subject,,,,,,,,,,,,,,,,,,,0
5,Subject,,,,,,,,,,,,,,,,,,,0
6,Subject,,,,,,,,,,,,,,,,,,,1
7,Subject,,,,,,,,,,,,,,,,,,,1
8,Subject,,,,,,,,,,,,,,,,,,,1
