1,Subject,,,,,,,,,,,,,,,,,,,3
2,Subject,,,,,,,,,,,,,,,,,,,3
3,Subject,,,,,,,,,,,,,,,,,,,3
4,Subject,,,,,,,,,,,,,,,,,,,1
5,Subject,,,,,,,,,,,,,,,,,,,9
6,Subject,,,,,,,,,,,,,,,,,,,0
7,Subject,,,,,,,,,,,,,,,,,,,0
8,Subject,,,,,,,,,,,,,,,,,,,0
