1,Subject,,,,,,,,,,,,,,,,,,,10
2,Subject,,,,,,,,,,,,,,,,,,,9
3,Subject,,,,,,,,,,,,,,,,,,,9
4,Subject,,,,,,,,,,,,,,,,,,,8
5,Subject,,,,,,,,,,,,,,,,,,,2
6,Subject,,,,,,,,,,,,,,,,,,,5
7,Subject,,,,,,,,,,,,,,,,,,,5
