1,Subject,,,,,,,,,,,,,,,,,,,0
2,Subject,,,,,,,,,,,,,,,,,,,0
3,Subject,,,,,,,,,,,,,,,,,,,2
4,Subject,,,,,,,,,,,,,,,,,,,2
5,Subject,,,,,,,,,,,,,,,,,,,4
6,Subject,,,,,,,,,,,,,,,,,,,3
7,Subject,,,,,,,,,,,,,,,,,,,0
8,Subject,,,,,,,,,,,,,,,,,,,0
