1,Subject,,,,,,,,,,,,,,,,,,,2
2,Subject,,,,,,,,,,,,,,,,,,,3
3,Subject,,,,,,,,,,,,,,,,,,,3
4,Subject,,,,,,,,,,,,,,,,,,,3
5,Subject,,,,,,,,,,,,,,,,,,,1
6,Subject,,,,,,,,,,,,,,,,,,,1
7,Subject,,,,,,,,,,,,,,,,,,,0
8,Subject,,,,,,,,,,,,,,,,,,,0
